date;campaign_id;campaign_name;campaign_objective;adset_id;adset_name;ad_id;ad_name;ad_format;creative_type;platform;impressions;clicks;spend;cpc;cpm;ctr;conversions;leads;revenue;roas;reach;frequency;video_views
2024-10-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;3660;60;22,46;0,37;6,14;1,643;1;0;97,00;4,32;2834;1,27;0
2024-10-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4800;77;28,24;0,37;5,88;1,617;2;0;194,00;6,87;3685;1,47;0
2024-10-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4600;88;24,55;0,28;5,34;1,930;2;0;194,00;7,90;3115;1,51;0
2024-10-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5288;92;22,93;0,25;4,34;1,745;3;0;291,00;12,69;3587;1,31;0
2024-10-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;3841;71;22,50;0,32;5,86;1,849;2;0;194,00;8,62;2823;1,41;0
2024-10-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4303;74;21,78;0,29;5,06;1,734;2;0;194,00;8,91;3529;1,20;0
2024-10-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5654;90;24,08;0,27;4,26;1,596;3;0;291,00;12,08;4431;1,24;0
2024-10-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4789;91;20,98;0,23;4,38;1,914;2;0;194,00;9,25;3813;1,13;0
2024-10-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4479;72;22,01;0,31;4,91;1,610;2;0;194,00;8,81;3199;1,26;0
2024-10-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;3751;68;22,28;0,33;5,94;1,838;2;0;194,00;8,71;2536;1,50;0
2024-10-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;7367;121;23,37;0,19;3,17;1,653;4;0;388,00;16,60;5531;1,53;0
2024-10-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5592;105;20,22;0,19;3,62;1,893;4;0;388,00;19,19;4670;1,22;0
2024-10-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4080;71;21,25;0,30;5,21;1,742;2;0;194,00;9,13;2825;1,37;0
2024-10-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4389;71;20,21;0,28;4,60;1,633;2;0;194,00;9,60;3307;1,19;0
2024-11-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;9285;150;47,68;0,32;5,13;1,620;8;0;776,00;16,28;7131;1,34;0
2024-11-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;12094;206;44,73;0,22;3,70;1,710;13;0;1261,00;28,19;9929;1,23;0
2024-11-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;13569;254;45,18;0,18;3,33;1,875;15;0;1455,00;32,20;9246;1,34;0
2024-11-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;13518;266;51,43;0,19;3,80;1,970;12;0;1164,00;22,63;9745;1,32;0
2024-11-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;13740;260;58,53;0,23;4,26;1,897;13;0;1261,00;21,54;10938;1,52;0
2024-11-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;16204;323;63,63;0,20;3,93;1,994;21;0;2037,00;32,01;12934;1,41;0
2024-11-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;11575;190;58,23;0,31;5,03;1,642;8;0;776,00;13,33;8677;1,15;0
2024-11-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;12367;212;58,43;0,28;4,72;1,715;12;0;1164,00;19,92;9926;1,55;0
2024-11-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;17361;300;66,64;0,22;3,84;1,732;19;0;1843,00;27,66;14554;1,43;0
2024-11-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;17387;308;99,46;0,32;5,72;1,775;14;0;1358,00;13,65;14244;1,22;0
2024-11-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;18004;344;82,27;0,24;4,57;1,914;19;0;1843,00;22,40;13424;1,39;0
2024-11-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;24163;484;107,42;0,22;4,45;2,003;28;0;2716,00;25,28;17341;1,32;0
2024-11-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;18555;353;89,67;0,25;4,83;1,905;16;0;1552,00;17,31;13517;1,62;0
2024-11-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;29192;493;95,45;0,19;3,27;1,690;24;0;2328,00;24,39;24050;1,29;0
2024-11-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;19931;343;87,17;0,25;4,37;1,725;18;0;1746,00;20,03;14110;1,60;0
2024-11-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;30344;531;110,47;0,21;3,64;1,753;30;0;2910,00;26,34;23800;1,57;0
2024-11-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;24071;398;101,44;0,25;4,21;1,656;20;0;1940,00;19,12;18040;1,66;0
2024-11-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;30053;513;108,31;0,21;3,60;1,708;23;0;2231,00;20,60;24187;1,68;0
2024-11-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;27474;505;96,45;0,19;3,51;1,840;25;0;2425,00;25,14;20245;1,44;0
2024-11-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;16372;280;81,04;0,29;4,95;1,714;16;0;1552,00;19,15;11991;1,30;0
2024-11-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;18784;299;72,40;0,24;3,85;1,592;18;0;1746,00;24,12;13117;1,60;0
2024-11-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;19269;349;84,41;0,24;4,38;1,814;20;0;1940,00;22,98;15959;1,55;0
2024-11-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;11348;191;65,15;0,34;5,74;1,688;11;0;1067,00;16,38;8327;1,55;0
2024-11-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;17347;294;67,14;0,23;3,87;1,699;15;0;1455,00;21,67;12716;1,21;0
2024-11-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;8981;160;51,79;0,32;5,77;1,785;9;0;873,00;16,86;6253;1,36;0
2024-11-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;9223;168;44,63;0,27;4,84;1,822;9;0;873,00;19,56;7385;1,14;0
2024-11-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;10977;176;40,55;0,23;3,69;1,611;11;0;1067,00;26,31;8029;1,62;0
2024-11-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;12381;222;50,87;0,23;4,11;1,800;10;0;970,00;19,07;9277;1,49;0
2024-11-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;10446;203;39,02;0,19;3,74;1,944;12;0;1164,00;29,83;8653;1,57;0
2024-11-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;7406;130;39,45;0,30;5,33;1,760;8;0;776,00;19,67;5820;1,15;0
2024-12-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5350;91;21,55;0,24;4,03;1,704;3;0;291,00;13,50;4220;1,20;0
2024-12-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5016;97;25,40;0,26;5,06;1,948;3;0;291,00;11,46;3538;1,65;0
2024-12-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5716;107;24,53;0,23;4,29;1,880;3;0;291,00;11,86;4172;1,25;0
2024-12-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6175;100;23,78;0,24;3,85;1,623;3;0;291,00;12,24;5030;1,25;0
2024-12-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4521;84;22,71;0,27;5,02;1,862;3;0;291,00;12,81;3653;1,27;0
2024-12-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5655;107;27,51;0,26;4,87;1,894;4;0;388,00;14,10;4443;1,58;0
2024-12-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5586;106;27,24;0,26;4,88;1,903;3;0;291,00;10,68;4331;1,14;0
2024-12-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5422;90;20,59;0,23;3,80;1,670;2;0;194,00;9,42;3732;1,44;0
2024-12-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;6902;134;24,55;0,18;3,56;1,950;5;0;485,00;19,76;5116;1,56;0
2024-12-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4465;77;25,62;0,33;5,74;1,726;2;0;194,00;7,57;3093;1,17;0
2024-12-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;7518;149;23,42;0,16;3,12;1,994;6;0;582,00;24,85;6189;1,48;0
2024-12-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5366;94;23,58;0,25;4,39;1,757;3;0;291,00;12,34;4466;1,27;0
2024-12-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4428;84;21,31;0,25;4,81;1,918;3;0;291,00;13,66;3016;1,58;0
2024-12-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5754;98;28,40;0,29;4,94;1,708;3;0;291,00;10,25;4419;1,19;0
2024-12-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;6146;108;27,75;0,26;4,52;1,760;3;0;291,00;10,49;4316;1,28;0
2024-12-16;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4748;76;23,53;0,31;4,96;1,621;2;0;194,00;8,24;3720;1,61;0
2024-12-17;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6408;104;22,76;0,22;3,55;1,625;2;0;194,00;8,52;4772;1,31;0
2024-12-18;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5560;105;23,81;0,23;4,28;1,891;4;0;388,00;16,30;3972;1,12;0
2024-12-19;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5413;99;22,74;0,23;4,20;1,835;3;0;291,00;12,80;4427;1,40;0
2024-12-20;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4472;73;19,17;0,26;4,29;1,634;2;0;194,00;10,12;3553;1,19;0
2024-12-21;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6334;121;28,64;0,24;4,52;1,913;3;0;291,00;10,16;4540;1,30;0
2024-12-22;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6648;124;30,70;0,25;4,62;1,868;4;0;388,00;12,64;4452;1,15;0
2024-12-23;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4434;72;21,08;0,29;4,75;1,634;2;0;194,00;9,20;3210;1,40;0
2024-12-24;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5510;107;26,16;0,24;4,75;1,958;3;0;291,00;11,12;3815;1,17;0
2024-12-25;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4620;84;23,15;0,28;5,01;1,837;3;0;291,00;12,57;3395;1,66;0
2024-12-26;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5532;88;22,59;0,26;4,08;1,595;3;0;291,00;12,88;4023;1,50;0
2024-12-27;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4630;82;22,50;0,27;4,86;1,783;3;0;291,00;12,93;3551;1,39;0
2024-12-28;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6407;110;24,71;0,22;3,86;1,724;4;0;388,00;15,70;4472;1,53;0
2024-12-29;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5278;85;20,15;0,24;3,82;1,615;3;0;291,00;14,44;3725;1,33;0
2024-12-30;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5409;90;19,08;0,21;3,53;1,674;3;0;291,00;15,25;3687;1,35;0
2024-12-31;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5499;103;21,90;0,21;3,98;1,880;3;0;291,00;13,29;4136;1,49;0
2025-01-01;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6206;109;23,59;0,22;3,80;1,767;4;0;388,00;16,45;4580;1,57;0
2025-01-02;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4052;68;22,69;0,33;5,60;1,681;2;0;194,00;8,55;3058;1,21;0
2025-01-03;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4510;87;21,69;0,25;4,81;1,930;2;0;194,00;8,94;3659;1,67;0
2025-01-04;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;4814;77;23,15;0,30;4,81;1,603;2;0;194,00;8,38;3579;1,36;0
2025-01-05;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;6806;130;27,54;0,21;4,05;1,916;3;0;291,00;10,57;4711;1,53;0
2025-01-06;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4247;72;23,47;0,33;5,53;1,713;2;0;194,00;8,27;3279;1,37;0
2025-01-07;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6625;110;20,34;0,18;3,07;1,664;4;0;388,00;19,08;4889;1,46;0
2025-01-08;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;3994;71;21,37;0,30;5,35;1,783;2;0;194,00;9,08;2853;1,49;0
2025-01-09;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;6331;118;27,84;0,24;4,40;1,876;4;0;388,00;13,94;4194;1,17;0
2025-01-10;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4270;71;22,95;0,32;5,37;1,674;2;0;194,00;8,45;3465;1,48;0
2025-01-11;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5862;96;29,64;0,31;5,06;1,648;3;0;291,00;9,82;4648;1,19;0
2025-01-12;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5113;86;24,99;0,29;4,89;1,689;2;0;194,00;7,76;3421;1,58;0
2025-01-13;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;5249;102;22,91;0,22;4,37;1,951;3;0;291,00;12,70;3499;1,45;0
2025-01-14;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;facebook;5543;109;25,11;0,23;4,53;1,975;4;0;388,00;15,45;4185;1,25;0
2025-01-15;CAMP001;Finanças do Zero | Perpétuo | Conversão;CONVERSIONS;AS001;Público 25-35 | Interesses Finanças;AD002;Carrossel_Dicas_Financas_v1;Carousel;Educativo;instagram;4330;76;25,02;0,33;5,78;1,764;2;0;194,00;7,75;3207;1,40;0
