date;campaign_id;campaign_name;campaign_type;adgroup_id;adgroup_name;keywords;product;impressions;clicks;spend;cpc;cpm;ctr;conversions;revenue;roas;quality_score;view_rate;avg_position
2024-03-19;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;7722;318;95,69;0,30;12,39;4,125;21;2037,00;21,29;8;;1,50
2024-03-20;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;7007;286;96,90;0,34;13,83;4,082;17;1649,00;17,02;9;;2,20
2024-03-21;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;5949;297;94,43;0,32;15,87;4,997;17;1649,00;17,46;8;;1,60
2024-03-22;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;7657;379;94,89;0,25;12,39;4,958;30;2910,00;30,67;9;;2,30
2024-03-23;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;8017;386;95,35;0,25;11,89;4,818;25;2425,00;25,43;9;;1,70
2024-03-24;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;7144;341;60,66;0,18;8,49;4,779;25;2425,00;39,98;10;;1,40
2024-03-25;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;6234;260;65,79;0,25;10,55;4,177;16;1552,00;23,59;8;;2,00
2024-03-26;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;6045;286;62,57;0,22;10,35;4,736;17;1649,00;26,35;9;;1,90
2024-03-27;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;7147;357;70,96;0,20;9,93;5,003;25;2425,00;34,17;9;;1,30
2024-03-28;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;6963;313;56,74;0,18;8,15;4,507;22;2134,00;37,61;6;;1,30
2024-03-29;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;5382;217;49,73;0,23;9,24;4,045;16;1552,00;31,21;7;;1,30
2024-03-30;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3529;146;56,99;0,39;16,15;4,165;8;776,00;13,62;7;;2,30
2024-03-31;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;4374;216;56,78;0,26;12,98;4,942;16;1552,00;27,33;10;;1,90
2024-04-01;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1850;92;25,79;0,28;13,94;4,988;4;388,00;15,04;10;;1,60
2024-04-02;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2244;107;30,42;0,28;13,55;4,776;4;388,00;12,75;7;;2,10
2024-04-03;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2456;97;22,78;0,23;9,28;3,969;4;388,00;17,03;6;;1,50
2024-04-04;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2483;111;21,81;0,20;8,78;4,479;5;485,00;22,24;8;;1,60
2024-04-05;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2033;97;24,30;0,25;11,95;4,788;4;388,00;15,97;10;;2,10
2024-04-06;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2560;110;24,98;0,23;9,76;4,313;5;485,00;19,42;9;;1,70
2024-04-07;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2384;102;30,93;0,30;12,97;4,296;4;388,00;12,54;8;;2,30
2024-04-08;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2462;118;24,93;0,21;10,13;4,817;4;388,00;15,56;6;;2,10
2024-04-09;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2033;83;25,38;0,31;12,49;4,116;3;291,00;11,47;7;;1,90
2024-04-10;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2310;105;27,99;0,27;12,12;4,560;4;388,00;13,86;10;;1,70
2024-04-11;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3037;151;22,95;0,15;7,56;4,995;8;776,00;33,81;7;;2,20
2024-04-12;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2643;126;27,04;0,21;10,23;4,794;6;582,00;21,52;7;;1,50
2024-04-13;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2150;90;26,72;0,30;12,43;4,205;4;388,00;14,52;10;;2,10
2024-04-14;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2211;92;24,76;0,27;11,20;4,180;4;388,00;15,67;10;;2,30
2024-04-15;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2118;101;24,66;0,24;11,64;4,810;4;388,00;15,73;8;;2,00
2024-04-16;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2299;113;28,37;0,25;12,34;4,949;5;485,00;17,10;9;;1,80
2024-04-17;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1717;74;28,32;0,38;16,50;4,324;2;194,00;6,85;9;;1,90
2024-04-18;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2262;112;24,17;0,22;10,68;4,976;5;485,00;20,07;7;;1,40
2024-04-19;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1823;80;21,20;0,27;11,63;4,429;3;291,00;13,73;8;;1,50
2024-04-20;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1952;88;25,00;0,28;12,81;4,511;3;291,00;11,64;6;;2,20
2024-04-21;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1744;79;26,30;0,33;15,08;4,580;3;291,00;11,06;6;;2,10
2024-04-22;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2303;99;27,32;0,28;11,86;4,302;4;388,00;14,20;10;;1,40
2024-04-23;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1599;66;24,65;0,37;15,42;4,161;3;291,00;11,81;9;;2,20
2024-04-24;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2789;125;25,75;0,21;9,23;4,489;6;582,00;22,60;8;;1,40
2024-04-25;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1535;76;25,32;0,33;16,50;4,954;3;291,00;11,49;6;;2,10
2024-04-26;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1466;67;25,87;0,39;17,65;4,611;2;194,00;7,50;8;;1,90
2024-04-27;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2520;108;27,48;0,25;10,91;4,320;3;291,00;10,59;7;;1,60
2024-04-28;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1738;74;27,86;0,38;16,03;4,273;3;291,00;10,45;7;;1,30
2024-04-29;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1713;81;30,14;0,37;17,59;4,750;3;291,00;9,65;7;;1,30
2024-04-30;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2030;99;21,14;0,21;10,41;4,921;4;388,00;18,35;10;;1,80
2024-05-01;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3143;128;28,12;0,22;8,95;4,079;5;485,00;17,25;7;;1,30
2024-05-02;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2336;98;22,10;0,23;9,46;4,229;4;388,00;17,56;9;;1,60
2024-05-03;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1856;75;27,77;0,37;14,96;4,053;3;291,00;10,48;10;;1,30
2024-05-04;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2196;94;29,97;0,32;13,65;4,325;4;388,00;12,95;6;;2,00
2024-05-05;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3376;138;29,59;0,21;8,77;4,115;5;485,00;16,39;6;;2,20
2024-05-06;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2863;134;24,84;0,19;8,68;4,700;5;485,00;19,52;9;;1,90
2024-05-07;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3126;156;22,49;0,14;7,20;5,009;7;679,00;30,19;9;;1,70
2024-05-08;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1819;76;29,27;0,39;16,09;4,220;2;194,00;6,63;7;;2,10
2024-05-09;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1907;81;27,25;0,34;14,29;4,254;3;291,00;10,68;8;;2,30
2024-05-10;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2405;96;28,06;0,29;11,67;4,021;3;291,00;10,37;7;;2,20
2024-05-11;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2033;84;31,49;0,37;15,49;4,151;3;291,00;9,24;10;;2,10
2024-05-12;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3164;144;27,08;0,19;8,56;4,579;5;485,00;17,91;6;;2,20
2024-05-13;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1817;82;24,04;0,29;13,23;4,548;3;291,00;12,10;6;;1,90
2024-05-14;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1953;82;26,97;0,33;13,81;4,228;3;291,00;10,79;7;;1,30
2024-05-15;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2898;120;27,26;0,23;9,41;4,169;4;388,00;14,23;10;;2,10
2024-05-16;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2048;86;28,29;0,33;13,82;4,245;3;291,00;10,29;7;;1,40
2024-05-17;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3008;133;23,47;0,18;7,80;4,436;5;485,00;20,66;10;;1,40
2024-05-18;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3236;135;34,59;0,26;10,69;4,189;6;582,00;16,83;9;;1,40
2024-05-19;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3193;144;29,39;0,20;9,20;4,532;6;582,00;19,80;8;;1,30
2024-05-20;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2537;126;28,54;0,23;11,25;5,005;5;485,00;16,99;6;;2,30
2024-05-21;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3083;141;29,09;0,21;9,43;4,597;6;582,00;20,01;10;;1,50
2024-05-22;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1808;91;26,67;0,29;14,75;5,035;4;388,00;14,55;6;;1,80
2024-05-23;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1972;86;28,81;0,33;14,61;4,377;4;388,00;13,47;8;;2,30
2024-05-24;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3478;150;26,42;0,18;7,60;4,321;7;679,00;25,70;9;;1,30
2024-05-25;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3249;141;29,25;0,21;9,00;4,358;6;582,00;19,90;6;;1,80
2024-05-26;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2274;113;28,97;0,26;12,74;4,977;4;388,00;13,39;7;;1,70
2024-05-27;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3555;166;29,67;0,18;8,35;4,670;8;776,00;26,15;6;;1,40
2024-05-28;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2541;103;28,75;0,28;11,31;4,087;5;485,00;16,87;7;;1,70
2024-05-29;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2326;113;20,27;0,18;8,71;4,872;5;485,00;23,93;9;;1,30
2024-05-30;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3405;149;26,19;0,18;7,69;4,399;5;485,00;18,52;10;;1,80
2024-05-31;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3340;135;29,31;0,22;8,77;4,051;5;485,00;16,55;9;;1,80
2024-06-01;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2132;94;33,01;0,35;15,48;4,421;4;388,00;11,75;9;;1,60
2024-06-02;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2147;92;26,44;0,29;12,31;4,303;3;291,00;11,01;10;;2,00
2024-06-03;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2958;128;31,87;0,25;10,77;4,342;6;582,00;18,26;7;;1,70
2024-06-04;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3103;154;25,82;0,17;8,32;4,968;7;679,00;26,30;10;;2,10
2024-06-05;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1966;85;26,71;0,31;13,58;4,345;4;388,00;14,53;10;;1,70
2024-06-06;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;1957;80;23,88;0,30;12,20;4,101;3;291,00;12,19;8;;1,80
2024-06-07;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2229;94;31,88;0,34;14,30;4,218;4;388,00;12,17;10;;2,00
2024-06-08;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;3054;138;31,28;0,23;10,24;4,540;6;582,00;18,61;10;;1,80
2024-06-09;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2290;111;27,23;0,25;11,89;4,870;4;388,00;14,25;9;;2,20
2024-06-10;GCAMP002;Search | Curso Investimentos | Genérico;Search;GAG002;Curso Finanças Iniciantes;"curso financas pessoais; como investir dinheiro";Finanças do Zero;2256;109;23,60;0,22;10,46;4,835;4;388,00;16,44;9;;2,30
